DIM,Algorithm,Mean Fitness,Mean Time (s),Mean Space (bytes)
30,FA,0.13253462778851657,1.3283708095550537,592.0
30,ABC,0.05009819972718162,0.098419189453125,592.0
30,Cuckoo,19.206514373781452,0.0697789192199707,592.0
30,PSO,0.1597570239493741,0.012830257415771484,592.0
30,HC,9.611999632784611,0.040556907653808594,592.0
30,GA,59.25605247848989,0.03545212745666504,352.0
30,SA,274.73693433489206,0.0007469654083251953,592.0
30,ACO,0.03592475210077437,0.6229336261749268,592.0
