DIM,Algorithm,Mean Fitness,Mean Time (s),Mean Space (bytes)
30,FA,4.5441243594755315e-12,6.7582221031188965,24128.0
30,ABC,6.503955605650165e-07,0.4862480163574219,24128.0
30,Cuckoo,0.0331720807810305,0.15352320671081543,592.0
30,PSO,3.7449818617908225e-10,0.06110692024230957,592.0
30,HC,9.788158308518266,0.030802011489868164,592.0
30,GA,0.23703596019512452,0.16060495376586914,12128.0
30,SA,2.3901020038881873,0.31466102600097656,592.0
30,ACO,2.7309683179170114e-16,3.188710927963257,592.0
