DIM,Algorithm,Mean Fitness,Mean Time (s),Mean Space (bytes)
30,FA,0.16242728083674035,1.27003812789917,24128.0
30,ABC,0.027416273613832934,0.09799003601074219,24128.0
30,Cuckoo,14.56664837364054,0.03307080268859863,592.0
30,PSO,0.15536573115300806,0.012579202651977539,592.0
30,HC,8.204298983485774,0.03775310516357422,592.0
30,GA,59.25605247848989,0.049833059310913086,12128.0
30,SA,274.73693433489206,0.0059261322021484375,592.0
30,ACO,0.03592475210077437,0.6882691383361816,592.0
