algorithm_name,best_fitness,parameter_name,parameter_value
ACO,7.607342648932617,rho,0.5
ACO,3.2093773334844045,rho,0.55
ACO,0.006475759404404388,rho,0.6
ACO,4.6506782743911673e-07,rho,0.65
ACO,4.39725234826627e-13,rho,0.7
ACO,1.726867112745715e-14,rho,0.75
ACO,7.669198054973977e-14,rho,0.8
ACO,4.890451954007649e-09,rho,0.85
ACO,5.707294035228877e-09,rho,0.9
ACO,4.629059856273962e-06,rho,0.95
ACO,0.002676063045817957,rho,1.0
