DIM,Algorithm,Mean Fitness,Mean Time (s),Mean Space (bytes)
30,FA,0.1384463613540431,1.2672748565673828,592.0
30,ABC,0.4660290696924941,0.1001131534576416,592.0
30,Cuckoo,26.10665759265676,0.0649271011352539,592.0
30,PSO,0.15642140558919868,0.012573003768920898,592.0
30,HC,8.4516483255963,0.03690290451049805,592.0
30,GA,62.12316376072073,0.03379106521606445,352.0
30,SA,259.3922056144461,0.0007181167602539062,592.0
30,ACO,0.06194490975378898,0.6563079357147217,592.0
