DIM,Algorithm,Mean Fitness,Mean Time (s),Mean Space (bytes)
30,FA,4.839269392626593e-12,6.4320738315582275,592.0
30,ABC,3.330078215293221e-07,0.49677586555480957,592.0
30,Cuckoo,0.04292874116866208,0.322418212890625,592.0
30,PSO,1.296364218943392e-12,0.0635828971862793,592.0
30,HC,8.025328034316306,0.04079413414001465,592.0
30,GA,0.23731560526490508,0.16576504707336426,352.0
30,SA,199.1148071865578,0.0030710697174072266,592.0
30,ACO,1.0151423950603476e-16,3.219205141067505,592.0
