DIM,Algorithm,Mean Fitness,Mean Time (s),Mean Space (bytes)
30,FA,0.15645118125385582,1.2388229370117188,592.0
30,ABC,0.14335573737410826,0.10003113746643066,592.0
30,Cuckoo,18.243386234566994,0.06575894355773926,592.0
30,PSO,0.17648541299423637,0.013808727264404297,592.0
30,HC,8.99810742241209,0.03653287887573242,592.0
30,GA,75.20827199974582,0.03419303894042969,352.0
30,SA,305.782011347487,0.0007359981536865234,592.0
30,ACO,0.02666737363198906,0.639293909072876,592.0
