DIM,Algorithm,Mean Fitness,Mean Time (s),Mean Space (bytes)
30,FA,0.17840064232039954,1.2641289234161377,592.0
30,ABC,1.1775537229552933,0.09972977638244629,592.0
30,Cuckoo,18.325538546888907,0.06708812713623047,592.0
30,PSO,0.21579361669357408,0.01667618751525879,592.0
30,HC,8.025328034316306,0.05569815635681152,592.0
30,GA,70.40636079271796,0.03560519218444824,352.0
30,SA,199.1148071865578,0.0007617473602294922,592.0
30,ACO,0.06973465771918753,0.6397809982299805,592.0
