DIM,Algorithm,Mean Fitness,Mean Time (s),Mean Space (bytes)
30,FA,4.5441243594755315e-12,6.768259048461914,24128.0
30,ABC,6.503955605650165e-07,0.4879438877105713,24128.0
30,Cuckoo,0.0331720807810305,0.15899205207824707,592.0
30,PSO,3.7449818617908225e-10,0.06251788139343262,592.0
30,HC,9.788158308518266,0.1058340072631836,592.0
30,GA,0.23703596019512452,0.2049098014831543,12128.0
30,SA,2.3901020038881873,0.3044140338897705,592.0
30,ACO,2.7309683179170114e-16,3.1735422611236572,592.0
